Generation: ,0,#,#,#,fitness
16,22,31,44,45,0.31696327839741306
8,16,22,26,49,0.1920783907434489
16,22,23,44,45,0.18101053623582067
8,9,16,29,49,0.13974959318881602
16,22,31,33,48,0.09198444735158724
7,8,9,22,38,0.08005216402459402
12,15,16,22,24,0.04992523661815331
16,22,23,30,44,0.03843093904500089
12,16,22,27,42,0.035655312324849614
31,41,44,48,50,0.00213741558742853
7,9,27,28,48,0.0017835281695430072
2,26,30,39,46,0.0010763480893613035
23,35,42,44,47,0.0008149578526166956
Generation: ,45,#,#,#,fitness,#,#,#,fitness
7,8,12,16,22,0.629571709849889
8,12,16,22,49,0.6204002863482934
8,12,16,22,32,0.6085731552237433
12,16,22,24,49,0.5617841987253374
7,9,12,16,22,0.5581475584295598
9,12,16,24,49,0.4012650882854634
8,9,31,33,49,0.3995393698714895
3,5,8,12,22,0.3356436518658593
7,8,16,22,23,0.3236759832910548
8,9,16,29,49,0.13974959318881602
16,22,31,33,48,0.09198444735158724
8,11,12,16,26,0.08554599736219605
6,8,12,16,32,0.0850269070782765
7,8,20,22,23,0.05728409869328885
8,9,14,16,32,0.05124678179586978
16,20,21,24,49,0.048951407775189415
16,22,31,42,48,0.03286345260905044
8,11,16,24,36,0.0004490581864465699
14,24,41,48,50,0.00032774736919505786
19,29,36,46,49,4.735097098952997e-05
Generation: ,46,#,#,#,fitness,#,#,#,fitness
1,12,16,22,32,0.6359895238834506
7,8,12,16,22,0.629571709849889
8,12,16,22,49,0.6204002863482934
8,12,16,22,32,0.6085731552237433
12,16,22,24,49,0.5617841987253374
1,8,12,22,32,0.5380598012392899
3,5,8,12,22,0.3356436518658593
5,12,22,32,39,0.24665308431698307
8,9,16,32,43,0.18408316402189456
8,9,16,29,49,0.13974959318881602
8,12,16,22,28,0.12166067307607344
12,16,24,28,49,0.10058237967304437
8,9,14,16,32,0.05124678179586978
4,16,21,22,49,0.03134008019861361
8,15,16,29,49,0.0158749903397003
9,14,16,34,50,0.006272374076118331
16,18,20,29,49,0.006258835393569492
5,15,22,23,40,0.0033729090832644065
4,6,25,31,45,0.0024254949095226085
19,29,36,46,49,4.735097098952997e-05
Generation: ,47,#,#,#,fitness,#,#,#,fitness
1,12,16,22,32,0.6359895238834506
7,8,12,16,22,0.629571709849889
8,12,16,22,49,0.6204002863482934
8,12,16,22,32,0.6085731552237433
7,8,12,22,34,0.4737725355394098
8,12,16,22,42,0.2315418117372413
12,22,25,45,49,0.2236500697673344
8,9,16,29,49,0.13974959318881602
4,16,21,22,49,0.03134008019861361
18,20,32,34,49,0.014426075200031838
2,16,21,31,50,0.007802882246990593
4,6,8,22,49,0.007727898258773929
6,9,12,21,38,0.006659512114218081
16,18,20,29,49,0.006258835393569492
9,16,29,47,49,0.004070917917231427
2,16,41,44,47,0.0006360126252628577
17,25,34,44,50,0.00010096898809873055
19,29,36,46,49,4.735097098952997e-05
6,10,16,18,20,3.6115884438417505e-05
10,17,24,25,29,4.3160211697205395e-06
Generation: ,48,#,#,#,fitness,#,#,#,fitness
1,12,16,22,32,0.6359895238834506
7,8,12,16,22,0.629571709849889
8,12,16,22,49,0.6204002863482934
8,12,16,22,32,0.6085731552237433
1,8,12,16,22,0.5721277729356432
9,24,32,33,34,0.30469224251005894
8,9,12,44,49,0.2899234220790661
8,12,16,22,42,0.2315418117372413
6,7,12,16,22,0.10917690115638867
7,16,29,33,42,0.08008815572086118
16,20,22,23,32,0.06545172336155271
4,8,16,22,49,0.052673872976701515
1,4,7,32,45,0.035197761017348506
6,9,12,21,38,0.006659512114218081
6,9,12,38,39,0.00592963561762852
9,10,20,25,29,0.00015304631742763273
6,10,16,18,20,3.6115884438417505e-05
14,29,35,36,45,1.407183670423824e-05
10,17,24,25,29,4.3160211697205395e-06
10,11,17,24,47,3.6801442856551413e-07
Generation: ,49,#,#,#,fitness,#,#,#,fitness
1,12,16,22,32,0.6359895238834506
7,8,12,16,22,0.629571709849889
8,12,16,22,49,0.6204002863482934
8,12,16,22,32,0.6085731552237433
1,16,22,32,43,0.2693328859975976
6,7,12,16,22,0.10917690115638867
1,6,7,12,16,0.09192337589332142
4,8,16,22,49,0.052673872976701515
16,19,22,32,48,0.026996195779834125
6,12,32,44,50,0.008509107908458637
5,6,16,37,44,0.007601427823796223
6,9,12,21,38,0.006659512114218081
9,12,21,38,50,0.0058740149555019695
6,7,8,40,42,0.00425369311361532
5,16,42,48,50,0.0035348544517012958
4,10,16,22,32,0.0007071284265357226
2,4,22,32,47,0.00027494522549653395
14,29,35,36,45,1.407183670423824e-05
14,23,29,36,39,1.1896294891432227e-05
6,15,33,36,48,2.5122167497745413e-06
Generation: ,0,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
8,26,28,33,41,0.010368926676197886
11,18,22,25,46,0.009828431136136009
5,13,28,30,32,0.00871764547785072
19,32,39,45,48,0.008106725773840548
3,6,13,33,38,0.007094266514787627
8,9,18,23,50,0.004937936999130209
11,13,14,24,48,0.002330431549943572
3,5,17,25,44,0.0005377837952992597
1,28,29,35,47,0.00035495693912993947
3,7,15,19,47,0.00028386248681729986
2,5,15,20,38,0.00026021850906816625
5,17,22,40,46,0.00015081861284295725
1,32,36,37,38,2.856924730043733e-05
4,17,23,28,44,1.8606576663104507e-05
14,27,34,36,49,1.6232068190582195e-05
12,13,17,18,47,8.123066436389716e-06
10,19,25,27,47,3.3027243191469543e-06
17,35,36,37,44,2.5102734587467973e-07
Generation: ,1,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
16,29,33,44,46,0.058743093350784696
9,11,25,46,49,0.041913932187988334
7,15,32,33,41,0.016859151292373732
9,12,13,18,26,0.015250665490516816
2,9,22,27,33,0.014043888748073967
8,26,28,33,41,0.010368926676197886
11,18,22,25,46,0.009828431136136009
14,22,26,38,44,0.002935402955161627
4,11,22,45,50,0.002722831692361016
11,13,14,24,48,0.002330431549943572
11,15,18,22,25,0.002145696934324545
2,6,22,27,44,0.0017945815685408255
5,17,22,40,46,0.00015081861284295725
9,37,40,46,47,9.826078437173816e-05
2,5,14,17,22,6.157846730641866e-05
4,17,23,28,44,1.8606576663104507e-05
11,17,25,27,28,1.7875371003288323e-05
17,35,36,37,44,2.5102734587467973e-07
17,20,36,38,44,1.405051445417253e-07
10,17,35,36,47,7.912647773909551e-10
Generation: ,2,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
16,29,33,44,46,0.058743093350784696
9,11,25,46,49,0.041913932187988334
7,15,32,33,41,0.016859151292373732
25,33,37,46,49,0.016814915351511115
9,12,13,18,26,0.015250665490516816
7,26,30,34,39,0.01105390861781469
2,3,21,26,44,0.009198176339954766
9,13,18,26,41,0.00452108035298901
15,18,22,34,35,0.0030509281946482065
2,15,22,29,44,0.002456272323962413
11,15,18,22,25,0.002145696934324545
6,24,38,42,43,0.0020475959293421177
9,13,14,18,26,0.001797962980182018
2,6,22,27,44,0.0017945815685408255
11,25,46,47,49,0.0013771979736137768
15,17,26,33,49,9.015060590830089e-05
8,11,17,25,27,8.043789727536837e-05
10,13,35,44,47,3.0382133592508676e-05
11,17,25,27,28,1.7875371003288323e-05
10,17,35,36,47,7.912647773909551e-10
Generation: ,3,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,15,22,33,49,0.06252780803256844
16,29,33,44,46,0.058743093350784696
9,11,25,46,49,0.041913932187988334
8,26,33,40,49,0.024106011231732807
7,15,32,33,41,0.016859151292373732
25,33,37,46,49,0.016814915351511115
9,12,13,18,26,0.015250665490516816
9,11,19,25,46,0.011976471902144724
4,7,25,32,41,0.007079951726385977
1,15,26,33,35,0.00641757362210606
2,15,22,44,46,0.00312199446675773
2,15,22,29,44,0.002456272323962413
27,33,35,41,48,0.0014174967455496364
3,5,23,35,36,0.000147341573124099
12,15,17,26,33,9.15509299247084e-05
15,17,26,33,49,9.015060590830089e-05
1,13,17,35,47,1.732743690212582e-05
11,25,36,46,48,1.5634508708462588e-05
10,17,35,36,39,1.4390321105922737e-08
10,17,35,36,47,7.912647773909551e-10
Generation: ,4,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,24,33,40,49,0.07045234784619998
7,15,22,33,49,0.06252780803256844
16,29,33,44,46,0.058743093350784696
9,11,25,46,49,0.041913932187988334
8,28,31,33,42,0.037377267466099075
8,26,33,40,49,0.024106011231732807
7,15,32,33,41,0.016859151292373732
12,15,26,33,44,0.012258056851227436
4,7,25,32,41,0.007079951726385977
4,8,25,26,32,0.006429749303791836
12,15,26,29,33,0.005752805702132821
2,15,22,44,46,0.00312199446675773
14,19,29,44,46,0.0018443843473922436
11,15,25,49,50,0.001578763061670087
4,16,29,44,47,0.00030617855197475854
12,15,17,26,33,9.15509299247084e-05
3,7,17,28,48,6.046869468244432e-05
12,15,17,25,26,3.9626944643491396e-05
4,15,17,26,33,7.772952656320542e-06
12,17,36,44,45,3.2947281977367112e-06
Generation: ,5,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
16,29,31,33,44,0.13193343153756867
7,24,33,40,49,0.07045234784619998
7,15,22,33,49,0.06252780803256844
16,29,33,44,46,0.058743093350784696
9,11,25,46,49,0.041913932187988334
12,26,33,40,49,0.02774186119900762
8,26,33,40,49,0.024106011231732807
12,13,33,40,43,0.022825606455937893
7,15,32,33,41,0.016859151292373732
4,8,25,26,32,0.006429749303791836
5,9,21,27,37,0.0038951557245835446
2,15,22,44,46,0.00312199446675773
3,4,15,22,45,0.0026392441331862465
6,9,25,37,46,0.0019270507675168982
2,14,22,41,46,0.001855506055171033
33,37,44,47,49,0.0016025816976386453
23,25,37,40,42,0.0010575568872019322
3,10,25,27,41,9.572973155227064e-05
7,15,19,47,50,5.418098964413655e-05
Generation: ,6,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
16,29,31,33,44,0.13193343153756867
7,24,33,40,49,0.07045234784619998
7,15,22,33,49,0.06252780803256844
12,13,33,40,43,0.022825606455937893
4,8,25,26,32,0.006429749303791836
6,8,28,32,35,0.006193159294680803
11,13,30,38,49,0.004696605290640884
7,15,22,26,40,0.0025830481230588076
3,5,23,43,47,0.0019737547889621242
6,9,25,37,46,0.0019270507675168982
1,10,13,33,35,0.001668474439438035
2,5,15,40,45,0.0008246862580874557
5,17,33,44,46,0.0007151928777671975
7,19,38,46,47,0.00031654704277622264
6,25,29,43,47,0.00014845362553322363
12,13,17,40,43,0.00011136726199389013
7,15,19,47,50,5.418098964413655e-05
5,6,10,20,40,2.2641814995559896e-05
4,30,38,47,50,4.862755363748563e-06
Generation: ,7,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
16,29,31,33,44,0.13193343153756867
7,24,33,40,49,0.07045234784619998
7,15,22,33,49,0.06252780803256844
26,32,33,34,41,0.04613605663882148
5,7,13,33,40,0.04232086125955903
6,22,23,29,32,0.01665985252885281
6,8,28,32,35,0.006193159294680803
13,14,35,45,46,0.005129133050279557
4,21,22,23,38,0.0027008083780056553
9,15,25,28,29,0.0011964063671369943
2,18,31,37,41,0.0007681648088502312
12,13,17,21,43,0.0004260189788484666
7,19,38,46,47,0.00031654704277622264
6,25,29,43,47,0.00014845362553322363
12,13,17,40,43,0.00011136726199389013
15,18,27,40,43,7.234902530556154e-05
4,7,10,36,45,9.856337612966912e-07
Generation: ,8,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,31,33,49,0.16722251707674013
16,29,31,33,44,0.13193343153756867
1,3,16,29,31,0.12069454395433978
11,21,22,23,33,0.09129571500060565
16,22,24,31,37,0.07298911895568759
16,29,33,43,44,0.062061735274821006
3,12,16,23,37,0.03420290787749251
13,14,35,45,46,0.005129133050279557
4,22,24,29,41,0.004409078731102659
14,23,26,45,46,0.0035577473956396335
13,15,20,25,33,0.002824498524734499
4,21,22,23,38,0.0027008083780056553
13,31,32,47,48,0.001169087235559301
12,13,17,21,43,0.0004260189788484666
6,12,13,17,43,0.00012416799099470698
12,13,17,40,43,0.00011136726199389013
12,13,36,40,43,4.583317415316938e-05
Generation: ,9,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
11,13,31,33,49,0.16722251707674013
7,20,24,31,44,0.056593116752730335
13,14,35,45,46,0.005129133050279557
11,15,25,33,46,0.004973704470801554
13,31,33,39,47,0.004183519716942988
4,21,22,34,50,0.0031833679800453564
13,15,20,25,33,0.002824498524734499
4,21,22,23,38,0.0027008083780056553
7,17,24,31,33,0.002391864101345138
4,22,23,38,43,0.002212272309846819
11,13,25,27,48,0.0014966975923420807
13,31,32,47,48,0.001169087235559301
31,32,41,47,48,0.0005851141925049373
22,28,31,47,48,0.00042555564330481625
2,13,17,25,31,0.00014633060259821304
4,24,38,42,47,6.895794835839278e-05
Generation: ,10,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
13,24,31,47,49,0.006845264800269843
7,18,40,46,49,0.005754525212915438
4,6,13,16,49,0.005016592206178798
11,15,25,33,46,0.004973704470801554
13,31,33,39,47,0.004183519716942988
4,21,22,23,38,0.0027008083780056553
25,30,33,46,48,0.002525507012203305
13,15,27,33,46,0.0018718588462074137
4,11,15,32,45,0.0016055517520240526
13,31,33,37,47,0.0012914742178564296
16,17,19,33,49,0.0009615927661305293
13,16,35,37,47,0.0005549334901815674
11,28,33,41,47,0.00046145343366845023
22,28,31,47,48,0.00042555564330481625
1,10,13,25,47,4.7184353663429e-05
10,17,18,34,39,2.2924231938310207e-06
Generation: ,11,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
7,13,38,40,49,0.008740712120724803
3,22,24,34,47,0.007567438200803981
3,13,20,29,39,0.007124491459858312
1,19,23,28,46,0.006655189979402967
7,18,40,46,49,0.005754525212915438
11,15,25,33,46,0.004973704470801554
13,31,33,39,47,0.004183519716942988
4,24,28,31,43,0.003219140212780962
11,15,18,25,33,0.0020464502678914772
1,13,17,31,49,0.0015663835020231723
5,11,16,17,34,0.0009692359563276283
22,28,31,47,48,0.00042555564330481625
8,13,22,28,36,0.00014491819271815048
19,30,33,36,49,5.911329380734486e-05
36,44,47,48,49,3.1021073152410354e-06
18,36,37,40,46,1.7166066084274012e-06
Generation: ,12,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
7,11,13,31,33,0.16969457996397833
5,13,23,31,44,0.09475058766111615
3,6,20,24,31,0.008843622952363987
19,22,23,28,46,0.007904333489682638
3,22,24,34,47,0.007567438200803981
1,19,23,28,46,0.006655189979402967
14,15,22,32,39,0.003238489645818245
4,7,37,46,49,0.003114871526735011
6,10,13,31,33,0.0006433649297302362
3,11,14,24,47,0.0005062138890787446
22,28,31,47,48,0.00042555564330481625
11,13,20,26,47,0.0002612310598791788
21,23,28,40,47,0.00011493020844001808
36,37,40,45,49,1.8476275230836285e-05
20,36,37,40,46,1.891951610909867e-06
18,36,37,40,46,1.7166066084274012e-06
Generation: ,13,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
13,19,31,33,49,0.09947463074751862
1,14,34,46,49,0.021377965854278744
19,22,23,28,46,0.007904333489682638
7,37,46,48,49,0.005025971604996341
4,8,20,23,45,0.0032609949471300065
14,15,22,32,39,0.003238489645818245
4,7,37,46,49,0.003114871526735011
26,27,34,37,49,0.002932853699353811
3,11,20,30,39,0.0027676871989046176
1,6,22,26,47,0.0007570202315209247
5,12,21,24,36,0.00043214747544227135
8,11,17,19,33,0.000390773123747981
11,13,20,26,47,0.0002612310598791788
22,23,25,28,36,6.445120997598825e-05
10,16,18,37,40,2.532430202175291e-05
7,10,13,24,36,7.487480477266426e-06
Generation: ,14,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
13,19,31,33,49,0.09947463074751862
11,13,19,33,49,0.052263774704973336
14,24,31,33,34,0.04345937111059642
3,23,33,39,42,0.04077911585772931
1,7,31,35,37,0.029438582352273018
1,22,26,32,40,0.02591018492302558
13,19,20,25,49,0.008693658584515273
4,13,19,31,49,0.008210527411270494
1,9,14,26,35,0.006474934052143306
2,3,12,20,29,0.004902204895659096
3,11,20,30,39,0.0027676871989046176
1,6,22,26,47,0.0007570202315209247
1,6,26,47,49,0.0006911648567637147
22,23,25,28,36,6.445120997598825e-05
10,12,15,20,39,5.699764715313693e-05
3,11,17,20,40,2.6581471173452995e-05
Generation: ,15,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
13,19,31,33,49,0.09947463074751862
26,33,39,45,49,0.06828042326899053
13,22,24,48,49,0.04438367053830259
1,13,14,33,49,0.0420421063355176
3,23,33,39,42,0.04077911585772931
3,5,23,39,42,0.031150552407644957
8,9,14,26,31,0.014397517545454337
13,35,42,43,46,0.009370249449972215
4,13,19,31,49,0.008210527411270494
1,9,14,26,35,0.006474934052143306
6,9,14,26,35,0.0010744438825210595
9,14,26,35,37,0.0010132871698234995
4,13,18,19,41,0.00045283685768113827
1,15,26,29,47,0.00012855046369855615
13,14,36,49,50,1.2356147926648617e-05
14,29,36,37,41,2.117599377474113e-06
Generation: ,16,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
9,11,13,16,39,0.0667939183258554
7,13,27,33,49,0.05250845844383108
3,23,33,39,42,0.04077911585772931
3,5,23,39,42,0.031150552407644957
13,15,22,45,49,0.026037116475503268
28,32,33,41,44,0.025017438884555123
5,6,33,39,42,0.013486874603588656
8,9,24,33,47,0.008976399383054723
11,13,16,26,27,0.0078028674354648254
3,23,37,39,42,0.005633747619927446
14,23,34,39,42,0.005187642520758895
26,30,33,35,38,0.002100446590684029
6,9,14,26,35,0.0010744438825210595
10,13,24,35,38,0.0002382642239194794
4,9,17,21,49,0.00010938368366741662
13,14,36,49,50,1.2356147926648617e-05
Generation: ,17,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
3,7,9,33,44,0.2425271275731977
11,16,33,44,49,0.21643748527345627
8,9,11,16,32,0.20560489576327176
11,13,16,33,49,0.19078031639791426
3,5,7,23,43,0.07791852957536154
7,28,31,35,49,0.043376633374620534
3,23,33,39,42,0.04077911585772931
13,15,22,45,49,0.026037116475503268
11,13,16,26,27,0.0078028674354648254
7,28,31,46,50,0.006057721412345004
14,23,34,39,42,0.005187642520758895
2,33,37,39,42,0.0030370024775068097
5,15,40,44,45,0.0029537237761167
3,13,29,31,47,0.0019401834800967343
10,12,34,39,48,0.0003794063969313773
16,27,35,41,47,0.0002615140953467018
15,17,22,45,49,0.00022061392903851532
14,20,34,42,47,0.00010085301877146632
Generation: ,18,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
3,7,9,33,44,0.2425271275731977
11,16,33,44,49,0.21643748527345627
7,13,33,34,38,0.05221750470843807
7,13,28,31,45,0.048666750818603964
11,16,19,21,33,0.04758159026674585
7,28,31,35,49,0.043376633374620534
7,9,30,35,49,0.029490062883499837
16,20,25,33,41,0.016591579749343086
7,28,31,38,46,0.0077265355230291015
7,28,31,46,50,0.006057721412345004
14,23,34,39,42,0.005187642520758895
4,7,13,18,24,0.004268530109215609
5,6,14,33,48,0.0012875464089678714
13,14,20,49,50,0.0010874110192849677
14,20,34,42,47,0.00010085301877146632
10,17,21,22,31,1.9610284992471337e-05
10,14,34,42,47,6.597936344856918e-06
14,23,30,36,42,4.620179957483135e-06
Generation: ,19,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
7,13,31,33,49,0.3532767505936996
7,13,24,31,33,0.28229062630685386
3,7,9,33,44,0.2425271275731977
11,16,33,44,49,0.21643748527345627
7,13,28,31,33,0.06927767153741878
7,18,24,31,34,0.05906083577476818
7,13,28,31,45,0.048666750818603964
11,16,19,21,33,0.04758159026674585
9,16,28,31,41,0.026689848478134055
11,16,24,37,44,0.02389315286169722
6,12,13,14,32,0.006652871163871073
14,23,34,39,42,0.005187642520758895
14,23,29,34,39,0.00445167468768495
31,38,40,48,49,0.001821300119563215
10,13,15,31,33,0.0003736272702260943
