Generation: ,0,#,#,#,fitness
7,12,27,33,41,0.02668806532749751
1,6,7,38,49,0.014940534773232556
5,16,18,26,41,0.00799632780213349
7,17,22,39,49,0.0016048414174150624
1,16,17,39,49,0.001388856566293506
5,7,17,43,49,0.0010756032448832457
5,10,15,16,22,0.0005928943806788652
1,17,33,35,40,0.0001606685245823298
Generation: ,48,#,#,#,fitness,#,#,#,fitness
7,16,22,33,49,0.7338813941638223
1,7,16,22,33,0.6767790680969075
16,22,31,33,49,0.661176088837529
1,7,12,22,33,0.6589276667864151
1,7,16,22,49,0.6478705893213407
16,22,33,45,49,0.5307015852674867
7,22,26,33,49,0.22121940559404918
7,12,16,18,33,0.11396770366398021
12,13,18,33,49,0.06476779687513326
7,14,22,28,33,0.01651911883831091
7,18,22,37,49,0.016280578146801904
1,6,7,38,49,0.014940534773232556
1,14,16,28,33,0.014295921340891686
1,5,15,35,44,0.01064022763397898
4,7,12,37,49,0.007770837338013232
5,10,15,16,22,0.0005928943806788652
10,11,32,46,50,0.00018946683837376153
1,17,33,35,40,0.0001606685245823298
1,4,17,23,49,0.00012822022975629796
16,17,18,47,49,1.3869964630792587e-05
Generation: ,49,#,#,#,fitness,#,#,#,fitness
7,16,22,33,49,0.7338813941638223
1,7,16,22,33,0.6767790680969075
16,22,31,33,49,0.661176088837529
1,7,12,22,33,0.6589276667864151
1,16,22,31,49,0.5836863364119135
1,12,22,38,45,0.07853100763995755
1,6,13,16,22,0.05876764747848889
3,6,43,45,49,0.02069610900810126
6,7,21,29,33,0.01652972849858461
7,18,22,37,49,0.016280578146801904
22,31,33,37,38,0.015749604822380924
1,6,7,38,49,0.014940534773232556
1,14,16,28,33,0.014295921340891686
1,18,19,25,49,0.012092902466676662
7,18,37,46,49,0.0060507668000064204
19,22,33,39,47,0.0023807831968717663
7,11,17,18,33,0.00026340935012987663
11,17,18,22,27,3.6983145449414104e-05
1,10,17,45,49,2.524199240922744e-05
16,17,18,47,49,1.3869964630792587e-05
Generation: ,0,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
26,31,32,38,45,0.021587685776244862
3,26,27,33,34,0.015012532153063815
12,23,35,41,42,0.014203598729060914
2,7,8,9,30,0.012602483865552823
8,15,35,46,49,0.007610984504202997
9,12,23,42,47,0.002411510588560675
40,44,45,46,48,0.0023588284739284775
3,28,29,37,41,0.0011693454662400498
30,35,42,46,48,0.0007851197843342351
4,16,38,43,50,0.000544651510077589
3,12,17,29,39,0.0003320940772150046
6,9,10,11,13,0.0002531482111574893
3,20,27,40,48,0.0002052618229782243
20,27,38,39,48,0.00017020786272495914
11,17,26,29,33,0.00015605646616638318
18,33,41,47,50,0.00011075069367334788
10,14,31,40,49,0.00010994585274689972
3,10,12,23,36,5.755776024995305e-06
Generation: ,1,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,23,25,31,0.09385805999125324
16,18,21,32,45,0.040011337168244364
3,21,24,41,44,0.036936728106262216
3,11,12,33,40,0.0299716748782673
9,23,31,41,43,0.029299318048763703
26,31,32,38,45,0.021587685776244862
3,26,27,33,34,0.015012532153063815
3,7,31,41,47,0.003076797504247011
26,34,38,41,42,0.0028929173553162183
40,44,45,46,48,0.0023588284739284775
12,13,26,27,37,0.002282497835771624
3,28,29,37,41,0.0011693454662400498
14,29,37,41,45,0.0007408414282347146
14,26,33,40,48,0.0004550140519240638
27,29,34,37,48,0.00041562135251103037
26,38,40,46,48,0.00025496707332087426
3,20,27,40,48,0.0002052618229782243
18,33,41,47,50,0.00011075069367334788
17,27,33,47,48,1.5679023989412839e-06
10,14,25,47,48,1.4167932115414116e-06
Generation: ,2,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
7,8,11,12,35,0.10414634521158868
3,7,23,25,31,0.09385805999125324
7,12,21,23,39,0.08003033378186764
16,18,21,32,45,0.040011337168244364
3,21,24,41,44,0.036936728106262216
3,11,12,33,40,0.0299716748782673
9,23,31,41,43,0.029299318048763703
8,16,38,42,44,0.02445680903075456
32,33,42,45,48,0.023660110294912225
26,31,32,38,45,0.021587685776244862
14,25,42,43,45,0.003863902151542968
26,38,41,43,45,0.003116605859507686
3,7,31,41,47,0.003076797504247011
2,14,25,31,40,0.0007843155781031495
11,12,24,36,44,0.00033811334656255266
9,17,21,31,47,2.9814347735023606e-05
3,10,26,39,47,1.955396071857719e-05
17,27,33,47,48,1.5679023989412839e-06
Generation: ,3,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
7,8,11,12,35,0.10414634521158868
3,7,23,25,31,0.09385805999125324
11,24,33,35,44,0.06523574604059873
16,18,21,32,45,0.040011337168244364
3,21,24,41,44,0.036936728106262216
8,16,31,46,50,0.028018508429590843
3,16,30,33,42,0.02715077674472985
12,25,34,41,46,0.02676624259105285
32,33,42,45,48,0.023660110294912225
8,11,25,38,49,0.01999519866125935
26,38,41,43,45,0.003116605859507686
7,10,31,35,44,0.001822957192354511
2,4,20,29,38,0.00010132792773892019
3,6,13,36,46,3.368169726596308e-05
16,18,36,39,48,1.4442542746410948e-05
6,15,19,32,36,4.845208660969935e-06
Generation: ,4,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
7,8,11,12,35,0.10414634521158868
8,13,16,29,45,0.07885230748984122
7,13,21,31,42,0.06626780159488234
7,29,31,34,43,0.06078198632437927
8,11,25,38,49,0.01999519866125935
8,11,12,35,50,0.01385265066833473
8,11,38,42,45,0.01211140152605269
3,25,31,38,41,0.00918172095155382
8,18,19,48,49,0.0035604440270808166
7,10,31,35,44,0.001822957192354511
16,18,38,39,48,0.0011854001316339146
4,42,43,48,49,0.0011667303440204692
10,12,20,41,45,0.0003030939480386448
3,23,27,38,47,0.00013455174182306633
7,18,36,37,39,1.4575872544532993e-05
16,18,36,39,48,1.4442542746410948e-05
Generation: ,5,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
7,29,31,34,43,0.06078198632437927
7,16,18,32,41,0.03172615027898112
7,8,15,34,45,0.027777826909680253
9,19,31,33,37,0.018670864998410433
3,8,13,25,40,0.014116580658289463
8,11,38,42,45,0.01211140152605269
4,7,16,25,41,0.0075282282831377004
8,11,21,42,48,0.007002370620812424
25,33,38,41,42,0.005536720115078669
22,27,33,45,47,0.001777261983200469
8,10,29,33,45,0.0015854847175691788
4,15,21,26,33,0.0008007203641775467
10,12,20,41,45,0.0003030939480386448
3,23,27,38,47,0.00013455174182306633
26,28,38,45,47,0.00012134019771700913
3,13,16,30,36,8.786911611390447e-05
Generation: ,6,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
13,21,22,25,33,0.09900985091721191
13,16,23,25,44,0.06125204625040487
3,8,16,30,31,0.05618424057032944
7,19,39,42,49,0.03065775479634312
7,8,15,34,45,0.027777826909680253
3,13,19,22,30,0.012569356434184317
4,7,16,25,41,0.0075282282831377004
8,13,27,41,46,0.0053566743093890375
6,15,21,34,49,0.003396265317285092
13,20,27,37,45,0.0009683676028395551
6,10,16,25,45,0.0003875858522344866
10,12,20,41,45,0.0003030939480386448
7,10,12,15,20,0.00012372453461696617
3,13,16,30,36,8.786911611390447e-05
10,15,42,45,48,2.478072652714093e-05
20,27,30,36,41,1.495578228807191e-06
Generation: ,7,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
13,21,22,25,33,0.09900985091721191
3,8,22,33,38,0.0744893102537886
7,19,21,43,45,0.029115789511518882
7,8,15,34,45,0.027777826909680253
7,23,33,40,46,0.018738718305269807
4,9,11,22,45,0.01578143272552885
3,7,21,27,42,0.011579400651936281
3,16,18,30,32,0.01144180702682762
6,12,13,18,34,0.007447283080204307
8,13,27,41,46,0.0053566743093890375
3,30,34,46,50,0.0028795149581546907
3,7,33,34,36,0.0007479354387546685
3,6,7,8,36,0.00012317733273506306
3,13,16,30,36,8.786911611390447e-05
3,30,31,36,39,5.985741218801576e-05
8,17,20,40,41,2.0789037226431085e-05
Generation: ,8,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
3,8,22,33,38,0.0744893102537886
3,7,16,21,41,0.07169696650332213
2,3,31,34,49,0.05859385581023575
3,7,26,30,34,0.016721094013297213
3,7,21,27,42,0.011579400651936281
13,30,34,41,45,0.009848425442116093
3,33,40,42,46,0.009334431155647985
7,15,16,18,24,0.007628884630711528
8,13,27,41,46,0.0053566743093890375
22,27,33,41,50,0.0038285794956028946
3,30,34,46,50,0.0028795149581546907
3,21,28,35,50,0.002343106712723802
7,41,46,47,50,0.00026148079621141345
6,9,22,36,50,2.2497081120432903e-05
19,33,36,38,41,1.966506597802118e-05
2,10,16,17,45,5.439731910592198e-06
Generation: ,9,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
3,8,22,33,38,0.0744893102537886
2,3,31,34,49,0.05859385581023575
2,16,23,31,32,0.05639030600129859
3,11,33,34,41,0.05081302946713048
21,24,29,31,44,0.05079992159507471
1,19,33,39,46,0.0317435736921018
2,11,31,34,41,0.011982002319308639
6,13,16,18,49,0.009744937892232988
3,33,40,42,46,0.009334431155647985
7,14,22,30,45,0.009219823047871212
13,16,38,39,48,0.004257269554315411
3,15,20,25,34,0.0024950541045340134
8,14,16,37,38,0.001659181545138539
3,7,27,34,47,0.001192321972027627
7,41,46,47,50,0.00026148079621141345
16,29,33,36,41,0.0001335369472028446
Generation: ,10,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,16,23,32,45,0.16799223570806507
2,7,16,32,33,0.12523117657743885
3,7,16,31,41,0.12484654733549887
13,21,33,34,45,0.11515737888881666
3,33,34,35,45,0.10144891236128162
3,21,25,33,34,0.08341609138031372
2,3,31,34,49,0.05859385581023575
3,11,33,34,41,0.05081302946713048
2,7,16,31,43,0.0480519499277681
3,31,41,42,49,0.044020753677076245
1,7,25,27,41,0.010489912147384891
4,11,31,33,43,0.010308413588948398
2,13,31,41,46,0.0077815978130570986
3,7,27,31,40,0.0074151803029897665
3,20,27,31,46,0.004000594262087885
3,7,27,34,47,0.001192321972027627
26,31,32,36,49,0.0003584157253766573
7,41,46,47,50,0.00026148079621141345
Generation: ,11,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
3,16,23,32,45,0.16799223570806507
2,7,16,32,33,0.12523117657743885
7,11,32,35,49,0.11400052609450018
2,3,31,34,49,0.05859385581023575
1,7,19,28,45,0.023318766988412523
8,20,21,31,46,0.019288358887100926
4,11,31,33,43,0.010308413588948398
7,9,11,20,28,0.008365344454767944
3,7,31,46,47,0.004160234437997051
12,26,29,30,43,0.004152205485995235
3,20,27,31,46,0.004000594262087885
6,7,20,27,45,0.0017322510509218086
3,7,27,34,47,0.001192321972027627
1,7,32,36,45,0.0008562763093709795
3,25,30,38,48,0.0007230764227589506
2,3,4,20,28,0.00025484852871141385
13,20,31,34,36,0.0001012871397873647
10,11,17,33,48,2.603836435466578e-06
Generation: ,12,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
3,7,16,33,45,0.34771297319460104
3,7,8,21,33,0.21047110365486327
9,16,21,33,45,0.19902194339394783
3,16,23,32,45,0.16799223570806507
2,7,16,32,33,0.12523117657743885
7,11,32,35,49,0.11400052609450018
5,7,16,32,50,0.06776896470580417
8,11,16,21,43,0.06049607652314182
3,13,19,34,39,0.027028043901472554
11,16,20,42,49,0.020917289928326945
8,20,21,31,46,0.019288358887100926
7,9,11,20,28,0.008365344454767944
9,11,20,30,34,0.005140853335697801
2,3,20,24,26,0.003786766809821215
2,20,23,42,44,0.002834216096361079
6,7,20,28,30,0.0005307469562540895
7,17,32,45,48,0.0003138829744738483
24,31,32,36,41,0.0002742302551039445
10,11,17,33,48,2.603836435466578e-06
Generation: ,13,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
3,7,16,33,45,0.34771297319460104
1,16,21,33,44,0.21816713451202002
3,7,8,21,33,0.21047110365486327
9,16,21,33,45,0.19902194339394783
7,16,21,24,45,0.19747368480044838
5,7,16,32,50,0.06776896470580417
1,3,12,28,45,0.057753607570516646
5,16,20,32,42,0.03408630327297398
3,6,16,21,46,0.014618940047642484
7,20,23,28,32,0.011401011995250327
24,27,33,49,50,0.00927781461151609
7,9,11,20,28,0.008365344454767944
3,11,16,20,28,0.007772296090189388
3,9,11,16,47,0.004317750832292799
2,20,23,42,44,0.002834216096361079
7,28,33,48,50,0.0023655618448379804
3,4,6,7,28,0.0011251910279803492
6,7,20,28,30,0.0005307469562540895
7,9,17,35,40,0.00013240732806775373
Generation: ,14,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
3,7,16,33,45,0.34771297319460104
16,24,31,32,45,0.332393537921444
1,16,21,33,44,0.21816713451202002
3,7,8,21,33,0.21047110365486327
1,9,11,25,33,0.09919086314600219
3,6,7,16,45,0.05093680148482708
5,16,20,32,42,0.03408630327297398
1,6,12,22,41,0.028636691728104378
3,6,8,33,46,0.024607438104918115
3,6,16,21,46,0.014618940047642484
7,24,27,30,49,0.010403346241853833
29,32,33,40,42,0.010187084563947955
24,27,33,49,50,0.00927781461151609
3,32,38,44,50,0.006666243879556599
3,9,11,16,47,0.004317750832292799
3,29,47,49,50,0.00047619689837482014
3,10,28,41,45,0.00022421136351033607
3,16,27,29,36,4.080346751444262e-05
3,10,11,21,47,3.355068801214206e-05
Generation: ,15,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
3,7,16,33,45,0.34771297319460104
16,24,31,32,45,0.332393537921444
1,16,21,33,44,0.21816713451202002
9,24,33,39,49,0.1849979637494689
3,12,16,21,45,0.17489277076718066
3,7,29,44,45,0.06974651534009235
3,6,7,16,45,0.05093680148482708
3,8,24,49,50,0.040786397990538174
5,16,20,32,42,0.03408630327297398
6,16,31,32,42,0.032374294702788416
12,21,28,33,42,0.02470256398970272
8,11,24,45,50,0.020330256410398418
24,27,33,49,50,0.00927781461151609
15,27,32,33,49,0.007498832285194503
3,6,8,33,47,0.0015539091867730378
3,29,47,49,50,0.00047619689837482014
7,24,36,45,50,0.0001020929022055548
3,6,16,19,36,4.09965668469621e-05
3,4,6,47,50,1.9618353117361043e-05
Generation: ,16,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
3,7,16,33,45,0.34771297319460104
16,24,31,32,45,0.332393537921444
1,16,21,33,44,0.21816713451202002
9,24,33,39,49,0.1849979637494689
3,12,16,21,45,0.17489277076718066
3,19,22,31,45,0.0899801163372449
3,8,16,28,33,0.08080012867413291
1,7,33,44,48,0.05624291222814963
12,21,26,29,33,0.033987390036139715
11,39,41,45,49,0.03006335030661945
3,23,31,32,37,0.028958156702785114
3,6,7,25,45,0.022080803169955875
8,11,24,45,50,0.020330256410398418
3,7,27,39,45,0.020272717052982146
3,16,26,28,45,0.020224038383758573
3,7,9,14,42,0.015201709411297663
16,32,39,44,47,0.005084657355636626
7,28,29,37,38,0.0009595838933991335
7,24,36,45,50,0.0001020929022055548
Generation: ,17,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
3,7,16,33,45,0.34771297319460104
16,24,31,32,45,0.332393537921444
1,3,8,33,44,0.24860183168290934
1,16,21,33,44,0.21816713451202002
3,12,16,21,45,0.17489277076718066
5,12,33,35,44,0.13773110416196682
1,7,24,45,46,0.13536447236294638
8,13,21,31,43,0.06640324662383087
5,12,26,29,31,0.04520864784695452
12,21,26,29,33,0.033987390036139715
24,26,32,33,37,0.02251461912025727
8,21,39,44,48,0.012461255412132438
3,14,21,43,49,0.01158500787618074
29,30,33,43,45,0.009968744713369199
16,32,39,44,47,0.005084657355636626
6,11,23,37,43,0.0014434388095963151
7,24,36,45,50,0.0001020929022055548
2,8,10,38,41,6.377516657882364e-05
Generation: ,18,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
9,12,16,24,32,0.39361548702110805
3,7,16,33,45,0.34771297319460104
16,24,31,32,45,0.332393537921444
2,16,21,24,32,0.049562215841682425
16,21,39,43,45,0.04896237347327761
13,21,41,44,49,0.03931947550165741
7,19,27,33,45,0.018303900976768265
6,7,16,33,37,0.014797477987141702
8,21,39,44,48,0.012461255412132438
6,29,34,43,49,0.010025513489228468
29,30,33,43,45,0.009968744713369199
3,16,37,39,41,0.009078861568487705
3,12,18,30,44,0.007749922926311519
6,11,23,37,43,0.0014434388095963151
1,10,32,39,46,0.0012598347573647222
10,16,31,32,37,0.0009879564407638997
7,24,36,45,50,0.0001020929022055548
2,18,33,36,45,3.109544622969136e-05
Generation: ,19,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
9,12,16,24,32,0.39361548702110805
3,7,16,33,45,0.34771297319460104
16,21,39,43,45,0.04896237347327761
16,29,33,43,46,0.03702010137231999
3,7,8,14,45,0.033715444263583985
21,23,30,32,33,0.02652084194518086
3,6,7,19,45,0.013954005147168621
29,30,33,43,45,0.009968744713369199
2,3,16,27,45,0.008492573908383996
4,22,29,33,43,0.008234004479998796
16,20,40,43,45,0.005054097743137318
7,19,27,39,50,0.0015066891477290413
9,12,16,17,28,0.0005019056345702598
12,17,24,32,38,0.0004232652750883123
6,10,39,43,44,0.00015365299002612743
7,24,36,45,50,0.0001020929022055548
2,18,33,36,45,3.109544622969136e-05
18,21,30,33,36,1.8192443547184612e-05
Generation: ,20,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
9,12,16,24,32,0.39361548702110805
3,7,16,33,45,0.34771297319460104
16,24,32,38,49,0.08529585858423147
1,3,12,32,40,0.054033274639766295
3,18,22,34,45,0.04528216583788019
16,18,19,31,32,0.027128862967080607
3,27,33,39,45,0.02086879615382749
18,23,24,25,45,0.01405003868628989
3,6,7,19,45,0.013954005147168621
5,18,27,44,45,0.005511480645848412
24,32,37,39,40,0.004398422600543076
9,10,16,33,42,0.002328188119743271
1,19,20,30,42,0.001714018934104604
7,19,27,39,50,0.0015066891477290413
17,24,25,32,43,0.00047076153658951565
12,17,24,32,38,0.0004232652750883123
7,18,36,43,45,6.818255443433146e-05
2,18,33,36,45,3.109544622969136e-05
Generation: ,21,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
9,12,16,24,32,0.39361548702110805
3,7,16,33,45,0.34771297319460104
3,12,24,31,34,0.24954907689944256
3,16,18,24,32,0.058681493025429216
1,3,8,11,29,0.053648385939883914
3,18,22,34,45,0.04528216583788019
1,24,25,31,37,0.026640141023696783
7,16,33,48,50,0.012582280609548179
3,6,33,45,50,0.006785406753813635
7,9,16,25,47,0.0058323184026298405
2,4,16,22,46,0.004629663573641791
24,32,37,39,40,0.004398422600543076
7,19,27,39,50,0.0015066891477290413
17,24,25,32,43,0.00047076153658951565
6,16,32,36,43,8.559101904212462e-05
5,13,17,37,42,7.984998802871765e-05
8,27,36,39,42,2.6593497531517434e-05
10,24,37,40,47,2.9775126400322148e-06
Generation: ,22,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
9,12,16,24,32,0.39361548702110805
3,7,16,33,45,0.34771297319460104
8,16,19,24,32,0.12492367056982288
1,7,24,28,45,0.06521034372913688
3,18,22,34,45,0.04528216583788019
1,24,25,31,37,0.026640141023696783
16,22,24,30,41,0.025947637028405687
3,8,24,37,43,0.01875448129311854
12,16,32,34,47,0.012704474560084956
4,7,8,19,45,0.009810870865400423
3,6,33,45,50,0.006785406753813635
7,14,16,23,50,0.005411889130700136
22,29,39,41,50,0.004038178007523197
7,18,19,27,45,0.0029347604229182783
3,6,19,22,50,0.002770230097282878
7,19,27,39,50,0.0015066891477290413
7,10,18,33,45,0.0009535165548983665
9,24,31,33,36,0.0007588804646689391
Generation: ,23,#,#,#,fitness,#,#,#,fitness,#,#,#,fitness
3,7,8,16,33,0.41812587321177014
1,16,24,31,32,0.4177109789786334
9,12,16,24,32,0.39361548702110805
3,7,16,33,45,0.34771297319460104
7,8,16,19,25,0.07312775326385339
1,16,20,31,45,0.07219020987473816
